城市名称,名字,环境环保,人文底蕴,气候,美食
抚顺,夏湖军旅度假区Xiahu Military Resort,0,0,0,0
抚顺,松山仙洞Songshan Fairy Cave,1,0,0,0
抚顺,夹扁石Jiabian Stone,0,0,0,0
抚顺,满族历史文化长廊Manchu Ethnic Minority Historical Culture Gallery,0,0,0,0
抚顺,上寺Shang Temple,0,0,0,0
抚顺,玉清宫Yuqing Palace,0,0,0,0
抚顺,大伙房水库Dahuofang Reservoir,0,0,0,0
抚顺,莫日红山Morihong Mountain,0,0,0,0
抚顺,龙胆大峡谷Gentian Grand Canyon,1,0,0,0
抚顺,煤精琥珀博览馆Graphite Amber Expo Hall,0,0,0,0
抚顺,张作霖别墅Zhang Zuolin Villa,0,1,0,0
抚顺,启运山Qiyun Mountain,0,0,0,0
抚顺,河滩公园广场Hetan Park Square,0,0,0,0
抚顺,抚顺人民广场Fushun People's Square,0,0,0,0
抚顺,西戈公园Xige Park (North Gate),0,0,0,0
抚顺,抚顺市体育广场Fushun Sports Square,0,0,0,0
抚顺,辉南社区文艺广场Huinanshequ Wenyi Square,0,0,0,0
抚顺,中华满族风情园China Manzu Mores Garden,0,0,0,0
抚顺,兴京公园Xingjing Park,0,0,0,0
抚顺,抚顺市基督教中和路教会Fushunshi Jidu Jiao Zhong He Lu Church,0,0,0,0
抚顺,恩仔妈妈水育游乐园,0,0,0,0
抚顺,雪人动感乐园,0,0,0,0
抚顺,抚顺开发区李石基督教会Fushun Kaifaqu Lishi Christ Church,0,0,0,0
抚顺,长安广场Chang'an Square,0,0,0,0
抚顺,基督教会Christ Church,0,0,0,0
抚顺,抚顺市滨水公园Fushun Binshui Park,0,0,0,0
抚顺,贤夏园Xianxia Garden,0,0,0,0
抚顺,玉露潭公园Yulutan Park,0,0,0,0
抚顺,朵朵童世界,0,0,0,0
抚顺,逸园Yiyuan Garden,0,0,0,0
抚顺,乐优优儿童游乐园,0,0,0,0
抚顺,东台基督教堂Dongtai Christ Church,0,0,0,0
抚顺,太阳草儿童乐园,0,0,0,0
抚顺,顺城区基督教新华聚会点,0,0,0,0
抚顺,福龙山Fulong Mountain,0,0,0,0
抚顺,博学馆,0,0,0,0
抚顺,皇顶山Huangding Mountain,0,0,0,0
抚顺,石华山公园Shihua Mountain Park,0,0,0,0
抚顺,"InQ Park单双板公园(抚顺冠翔)InQ Park (Guanxiang, Fushun)",0,0,0,0
抚顺,中央公园Zhongyang Park,0,0,0,0
抚顺,书馨园儿童乐园,0,0,0,0
抚顺,观音阁Guanyin Pavilion,0,0,0,0
抚顺,永安之星休闲美食广场Yong'an Zhi Xing Xiuxian Meishi Square,0,0,0,0
抚顺,百姓雷锋展览馆Fushun Leifeng Modes Exhibition,0,0,0,0
抚顺,宏骏马术俱乐部,0,0,0,0
抚顺,抚顺市足球训练基地,0,0,0,0
抚顺,抚顺市图书馆24小时自助图书馆Fushun Library,0,0,0,0
抚顺,抚顺市传统文化研究会公益图书室,0,0,0,0
抚顺,三味书屋阅读馆Reading Hall of Three-Flaudio-videoor Study,0,0,0,0
抚顺,yoyo游乐园,0,0,0,0
抚顺,开心哈乐,0,0,0,0
拉萨,布达拉宫Potala Palace,0,7,0,0
拉萨,大昭寺Jokhang Temple,0,0,0,0
拉萨,纳木措Namtso,0,0,0,0
拉萨,八廓街Barkhor Street,0,9,0,1
拉萨,小昭寺Ramoche Temple,0,0,0,0
拉萨,罗布林卡Norbulingka,5,5,0,0
拉萨,色拉寺Sera Monastery,0,8,0,0
拉萨,西藏博物馆Tibet Museum,1,25,0,0
拉萨,拉萨河Lhasa River,1,1,0,1
拉萨,纳木错乡Nam Co Township,0,0,0,0
拉萨,哲蚌寺Drepung Monastery,0,6,0,1
拉萨,《文成公主》大型史诗剧Princess Wencheng Drama,0,0,0,0
拉萨,药王山Yaowang Mountain,0,0,0,0
拉萨,娘热民俗风情园Niangre Folks Garden,2,3,0,2
拉萨,仓姑寺Anitsangkung Nunnery,0,3,0,1
拉萨,扎基寺Zaki Temple,0,0,0,0
拉萨,拉萨清真大寺Lhasa Mosque,0,2,0,1
拉萨,宗角禄康公园Zongjiao Lukang Park,0,0,0,0
拉萨,帕邦喀Pabangka Temple,0,0,0,0
拉萨,拉鲁湿地自然保护区Lalu Wetland Nature Reserve,10,0,0,0
拉萨,喜德寺Xide Forest,0,3,0,0
拉萨,羊八井,0,0,0,0
拉萨,卓玛拉康寺Zhuomalakang Temple,0,1,0,0
拉萨,直贡噶举派寺庙群Drikung Kargyu Temples,0,0,0,0
拉萨,甘丹寺Ganden Monastery,0,4,0,0
拉萨,西藏和平解放纪念碑Tibet Peaceful Liberation Monument,0,0,0,0
拉萨,布达拉宫广场Potala Palace Square,0,2,0,0
拉萨,那根拉山口Lakenla Pass,0,0,0,0
拉萨,木如寺印经院Muru Temple,0,1,0,0
拉萨,下密院寺Xiami Temple,0,1,0,0
拉萨,驻藏大臣衙门遗址Zhu Cang Dachen Yamen Ruins,0,1,0,0
拉萨,小昭寺路Xiaozhaosi Road,0,0,0,1
拉萨,拉萨民族文化艺术宫National Culture and Art Palace,0,0,0,0
拉萨,5238,0,0,0,0
拉萨,扎西半岛Tashi Peninsula,3,0,0,0
拉萨,西藏藏医药文化博览中心Xizang Cangyiyao Wenhua Bolan Center,0,4,0,0
拉萨,达扎路恭纪功碑Dazhalugong Monument,0,0,0,0
拉萨,西藏革命展览馆Tibet Revolution Exhibition Hall,0,0,0,0
拉萨,甲玛王宫Palace of King of Jiama,0,3,0,0
拉萨,扎希寺,0,2,0,0
拉萨,楚布寺Chubu Temple,0,0,0,0
拉萨,"地质矿产博物馆Geological and Mineral Museum, Lhasa",0,6,0,1
拉萨,松赞干布出生地,0,0,0,0
拉萨,聂当度母殿和聂当大佛,0,0,0,0
拉萨,策门林寺Cemenlin Temple,0,4,0,0
拉萨,鲁普岩寺Lu Puyansi,1,1,0,0
拉萨,仙足岛The Xianzu Island,1,0,0,0
拉萨,扎耶巴洞窟群Zayeba Caverns,0,0,0,0
拉萨,曲贡古遗址,0,2,0,0
拉萨,乃琼寺Naiqiong Temple,0,0,0,0
拉萨,次巴拉康寺Cibalakang Temple,0,0,0,0
拉萨,清政府驻藏大臣衙门旧址,0,0,0,0
拉萨,热振寺Rezhensi,0,2,0,0
拉萨,关帝庙Guandi Gesalakang,0,0,0,0
拉萨,西藏图书馆Tibet Library,0,1,0,0
拉萨,纳金山,0,0,0,0
拉萨,西藏百万农奴解放纪念馆,0,0,0,0
拉萨,帕崩岗,0,0,0,0
拉萨,琼姆岗嘎,0,0,0,0
拉萨,程巴普山,0,0,0,0
拉萨,西藏娃哈哈食品工业园景区,0,0,0,0
拉萨,千古绝绘•唐卡艺术画廊,0,0,0,0
拉萨,洛堆峰,0,0,0,0
拉萨,吉本岗艺术中心,0,3,0,0
拉萨,万亩花海,0,0,0,0
拉萨,玛布日山,0,0,0,0
拉萨,象雄古堡,0,0,0,0
拉萨,经开河畔公园,0,0,0,0
拉萨,嘎东寺,0,0,0,0
拉萨,角拉,0,0,0,0
拉萨,念青唐古拉山脉,0,0,0,0
拉萨,直贡噶举西方三怙主殿,0,0,0,0
拉萨,夏扎大院,0,0,0,0
拉萨,拉萨规划建设展览馆,0,0,0,0
拉萨,赤江拉让大院,0,0,0,0
拉萨,行者黑帐篷,0,0,0,0
拉萨,根敦群佩当代艺术画廊,0,0,0,0
拉萨,宗孜寺,0,0,0,0
拉萨,河坝林公园,0,0,0,0
拉萨,西藏天文公园,0,0,0,0
拉萨,磨崖石刻,0,0,0,0
拉萨,夏拉康寺,0,0,0,0
拉萨,波林卡园,0,0,0,0
拉萨,吉麦大院,0,0,0,0
拉萨,拉萨滨河公园,0,0,0,0
拉萨,镇江公园,0,0,0,0
拉萨,才纳乡雄色寺,0,0,0,0
拉萨,曲米路公园,0,0,0,0
拉萨,西藏唐卡画院,0,0,0,0
拉萨,藏游坛城奇幻海洋馆,0,0,0,0
拉萨,达东村,0,0,0,0
拉萨,云藏文化体验空间Yunzang Culture Experience Space,0,7,0,0
拉萨,柳梧大桥游园Liuwu Bridge Amusement Park,0,0,0,0
拉萨,"萨迦寺颇章萨巴Podrang Sarba, Sakya Monastery",0,0,0,0
拉萨,鹏矗生态园Pengchu Ecological Park,0,0,0,0
拉萨,藏域星球天文体验馆Tibet Planetary Astronomy Experience Hall,0,0,0,0
拉萨,打尔嘎隆巴Da’ergalongba Mountain,0,0,0,0
拉萨,格桑德吉颇章Gesang Deji Pozhang Scenic Spot,0,0,0,0
揭阳,龙翔谷生态园,2,0,0,0
揭阳,摩天石,0,0,0,0
揭阳,什石洋村,0,0,0,0
揭阳,旧住村,0,0,0,0
揭阳,图田沙滩,0,0,0,0
揭阳,铁山,0,0,0,0
揭阳,锡场藤吊岭桃仁寺 (后岩),0,0,0,0
揭阳,火炬村,0,0,0,0
揭阳,万梅谷文化小镇,0,0,0,0
揭阳,棉湖郭氏大楼,0,0,0,0
揭阳,南方大草原,0,0,0,0
揭阳,溪南山公园,0,0,0,0
揭阳,壹号工场文化创意园,0,0,0,0
揭阳,白水岩,0,0,0,0
揭阳,普宁中茵文化园,0,0,0,0
揭阳,龙山养生泡池,2,0,1,0
揭阳,古山寺,0,0,0,0
揭阳,新寮古村落,0,0,0,0
揭阳,普宁城隍庙,0,0,0,0
揭阳,龙华寺,0,0,0,0
揭阳,靖海古堡,0,0,0,0
揭阳,东风体育广场,0,0,0,0
揭阳,双峰寺,0,0,0,0
揭阳,青狮展馆,0,0,0,0
揭阳,东湖公园,0,0,0,0
揭阳,滨江公园,0,0,0,0
揭阳,孔庙,0,4,0,0
揭阳,云湖公园,0,0,0,0
揭阳,雷神庙,0,0,0,0
揭阳,广德庵,0,0,0,0
揭阳,榕江,0,0,0,0
揭阳,南溪水乡,0,0,0,0
揭阳,利泰飞鹅岭农业公园,2,0,0,0
揭阳,善德梅海,0,0,0,0
揭阳,南溪镇十里桃花农业生态园,0,0,0,0
揭阳,惠来滨荷湾旅游景区,0,0,0,0
揭阳,南方梅园生态村South Plum Garden,2,1,0,0
揭阳,塭肚山Wendu Mountain,0,0,0,0
揭阳,钓石村戏台Diaoshi Village Stage,0,0,0,0
揭阳,双溪清荷滨江湿地公园Shuangxi Qinghe Riverside Wetland Park,0,0,0,0
揭阳,玉联村黄厝圩内,0,0,0,0
揭阳,牛温潭Niuwen Pond,0,0,0,0
揭阳,直窝尾Zhiwowei Village,0,0,0,0
揭阳,"市外桃园旅游度假区-滑索Strop, Outer City Taoyuan Tourist Resort",0,0,0,0
揭阳,四方石果木场,0,0,0,0
揭阳,石镜美村Shijingmei Village,0,0,0,0
揭阳,长美文体广场,0,0,0,0
揭阳,刘伯温阴阳相法,0,0,0,0
揭阳,"市外桃园旅游度假区-凉亭Kiosk, Outer City Taoyuan Tourist Resort",0,0,0,0
揭阳,龙山绿谷天然大氧吧Longshan Green Valley Natural Oxygen Bar,0,0,0,0
揭阳,大北山森林公园Dabeishan Forest Park,0,0,0,0
揭阳,白坑湖Baikenghu,0,0,0,0
揭阳,盘龙阁寺(古安村)Panlongge Temple (gu'ancun),0,1,0,0
揭阳,百潭谷Baitan Valley,0,0,0,0
揭阳,黄岐山飞凤古寺Huangqishan Feifenggu Temple,0,0,0,0
揭阳,神泉港Shenquangang,0,0,0,0
揭阳,"揭阳市道教华阳观Huayang Taoist Temple, Jieyang City",0,1,0,0
揭阳,盘龙阁Panlong Pavilion,0,0,0,0
揭阳,大北山水库Dabeishan Reservoir,0,0,0,0
揭阳,渔湖文化广场Yuhu Culture Square,0,0,0,0
揭阳,梓盛发东方夏威夷国际旅游度假区ZSF Oriental Hawaii International Tourist Resort,0,0,0,0
揭阳,望天石庵Wangtianshi Nunnery,0,0,0,0
揭阳,靖海港Jinghaigang,0,0,0,0
揭阳,泥沟乡Nigou Township,0,0,0,0
揭阳,揭西县博物馆Jiexixian Museum,0,0,0,0
揭阳,普宁市博物馆Puningshi Museum,0,4,0,0
揭阳,"揭西龙潭关山村Guanshan Village, Longtan, Jiexi",1,1,0,0
揭阳,樱山花谷Sakura Valley,0,0,0,1
揭阳,城隍庙Town God's Temple,0,3,0,1
揭阳,潮汕野生动物世界Chaoshan Yesheng Dongwu World,0,0,0,0
揭阳,文昌阁塔Wenchang Tower,0,0,0,0
揭阳,文昌阁Wenchang Pavilion,0,0,0,0
揭阳,上砂镇茶场,0,0,0,0
揭阳,登岗林场,0,0,0,0
揭阳,埔田村沿河生态主题公园,0,0,0,0
揭阳,老领村寨前生态公园,0,0,0,0
揭阳,宫山亭生态公园,0,0,0,0
揭阳,普宁市千扬园林绿化有限公司,0,0,0,0
揭阳,崩石林场,0,0,0,0
揭阳,惠城镇红岩农场,0,0,0,0
揭阳,塔头镇林场,0,0,0,0
揭阳,普宁德溢花木场,0,0,0,0
揭阳,念恩山旅游景区Nian'en Mountain Tourism Sceneic Area,2,0,0,0
揭阳,玉湖山生态园Yuhu Mountain Ecological Park,3,0,0,0
揭阳,中华新城ZhongHua XinCheng,0,0,0,0
揭阳,同德摩托街TongDe MoTuo Jie,0,0,0,0
揭阳,中兴园商业街ZhongXingYuan ShangYeJie,0,0,0,0
揭阳,毓秀女人街YuXiu NvRen Jie,0,0,0,0
揭阳,进贤商业步行街JinXian ShangYe BuXingJie,0,0,0,0
揭阳,榕湖药材街RongHu YaoCai Jie,0,0,0,0
攀枝花,迤沙拉村Yishala Village,0,0,0,0
攀枝花,新山梯田,0,0,0,0
攀枝花,红格镇,1,0,0,0
攀枝花,金沙江大峡谷,0,1,0,1
攀枝花,大黑山森林公园Daheishan Forest Park,0,0,0,0
攀枝花,望月楼,0,6,0,0
攀枝花,苏铁自然保护区,4,0,0,0
攀枝花,青龙洞,0,0,0,0
攀枝花,二滩国家森林公园Er'tan National Forest Park,1,1,0,0
攀枝花,颛顼龙洞旅游景区Longtan Cave,1,0,0,0
攀枝花,马兰山公园,0,0,0,0
攀枝花,易园,0,0,0,0
攀枝花,昔格达村,0,0,0,0
攀枝花,玉佛寺,0,0,0,0
攀枝花,仁和公园,0,0,0,1
攀枝花,河滨公园,0,0,0,0
攀枝花,二滩风景区,0,0,0,0
攀枝花,太阳湖公园,2,0,0,0
攀枝花,风都花海,0,0,0,0
攀枝花,湖岛风景区,0,0,0,0
攀枝花,龙爪山森林公园,1,0,0,0
攀枝花,清真寺,0,3,0,0
攀枝花,马坎森林公园Makan Forest Park,0,0,0,0
攀枝花,茨达营林队,0,0,0,0
攀枝花,倒林箐Daolinqing Village,0,0,0,0
攀枝花,黄草回族村Huangcao Hui Village,0,0,0,0
攀枝花,达陇村Dalong Village,0,0,0,0
攀枝花,烂坝田Lanbatian Natural Village,0,0,0,0
攀枝花,黑风垭Heifengya Village,0,0,0,0
攀枝花,他的么Tademe Village,0,0,0,0
攀枝花,攀枝花公园动物园Zoo,0,0,0,0
攀枝花,永仁方山诸葛营村风景旅游区Yongren Fangshan Zhugeyingcun Tourist Scenic Spot,0,0,0,0
攀枝花,渔门岛Yumen Island,0,0,0,0
攀枝花,"二滩水电站观景台Observation Deck, Ertan Hydropower Station",0,0,0,0
攀枝花,攀枝花开发建设纪念馆Panzhihua Kaifa Jianshe Memorial Hall,0,0,0,0
攀枝花,大田会议纪念馆Datianhuiyi Memorial Hall,0,0,0,0
攀枝花,苏铁自然保护区Sutie Nature Reserve,0,0,0,0
攀枝花,保安营森林公园,0,0,0,0
攀枝花,攀西阳光蜀红酒庄葡萄园,0,0,0,0
攀枝花,仁和区宝灵街步行街RenHeQu BaoLing Jie BuXingJie,0,0,0,0
攀枝花,清香坪步行街QingXiangPing BuXingJie,0,0,0,0
攀枝花,炳草岗商业步行街BingCaoGang ShangYe BuXingJie,0,0,0,0
攀枝花,渔门镇Yumen Townlet,0,0,0,0
攀枝花,望月楼 Wangyue TowerWangyue Tower,0,2,0,1
攀枝花,长冲箐森林公园Changchongqing Forest Park,0,0,0,0
攀枝花,雅砻江Yalong River,0,0,0,0
攀枝花,箐河瀑布Qinghe Waterfall,0,0,0,0
攀枝花,岩神山Yanshen Mountain,0,0,0,0
攀枝花,迤沙拉Yishala Village,0,3,0,0
攀枝花,攀西葡萄沟Panxi Grape Valley,0,0,0,0
攀枝花,兰家火山Lanjiahuo Mountain,1,0,0,0
攀枝花,中心广场Center Square,0,0,0,0
攀枝花,海塔风景区Haita Scenic Resort,0,0,0,0
攀枝花,一线天Yixiantian Gap Road,0,0,0,0
攀枝花,何家坝史前遗址Hejiaba Prehistorical Site,0,0,0,0
攀枝花,米易县基督教永生堂Miyi Christian Yongsheng Hall,0,0,0,0
攀枝花,三圣殿Sansheng Palace,0,0,0,0
攀枝花,天王殿Hall of Heavenly Kings,0,0,0,0
攀枝花,西区基督教堂West Area Christian Church,0,0,0,0
攀枝花,渡江公园Dujiang Park,0,0,0,0
攀枝花,西昌航天皮衣店,0,0,0,0
攀枝花,凤凰广场Fenghuang Square,0,0,0,0
攀枝花,建设者广场Jianshezhe Square,0,0,0,0
攀枝花,新星园休闲小广场Xinxingyuan Xiuxian Xiao Square,0,0,0,0
攀枝花,格里坪漂流广场Geliping Drifting Square,0,0,0,0
攀枝花,百灵寺Bailing Temple,1,1,0,0
攀枝花,东区凤凰花公园Eastern Phoenix Flower Park,0,0,0,0
攀枝花,观音崖寺Guanyinya Temple,0,0,0,0
攀枝花,老街吞之呼,0,0,0,0
攀枝花,平凡人家啤酒广场NO.51,0,0,0,0
攀枝花,攀枝花市图书馆,0,0,0,0
攀枝花,鑫非凉冰淇淋批发部,0,0,0,0
攀枝花,骑骊骐益智游乐,0,0,0,0
攀枝花,天乐宝贝儿童乐园,0,0,0,0
攀枝花,卡奇乐儿童乐园,0,0,0,0
攀枝花,朴仁艺术书吧,0,0,0,0
攀枝花,开发建设纪念馆,0,0,0,0
攀枝花,西蜀阳光乐园,0,0,0,0
攀枝花,十九冶职工乐园,0,0,0,0
攀枝花,城市基本建设档案馆,0,0,0,0
攀枝花,哇哈哈儿童乐园,0,0,0,0
攀枝花,福乐园,0,0,0,0
攀枝花,亚热带植物标本园(西北门店)Panzhihua Subtropical Plant Specimen Garden,0,0,0,0
攀枝花,学院图书馆(香樟路店)Panzhihua University Library (Xiangzhang Road),0,0,0,0
攀枝花,米易县图书馆Miyi Library,0,0,0,0
攀枝花,青龙洞Qinglong Cave,0,0,0,0
攀枝花,平江天主教堂Pingjiangtianzhu Church,0,0,0,0
攀枝花,攀枝花市金沙公园Panzhihua Jinsha Park,0,0,0,0
攀枝花,二滩水电站Ertan Hydropower Station,0,0,0,0
文山,普者黑景区Puzhehei,1,1,0,0
文山,老君山风景名胜区Laojun Mountain Places of Interest,1,0,0,1
文山,坝美世外桃源景区Bamei Village,2,0,0,0
文山,广南八宝风景区Guangnan Babao Scenic Area,0,0,0,0
文山,青龙山Qinglong Mountain,0,0,0,0
文山,峰岩洞村,2,0,0,0
文山,老山风景区Laoshan Sceneic Area,0,0,0,0
文山,西华公园Xihua Park,0,0,0,0
文山,浴仙湖风景名胜区Yuxian Lake Scenic Area,0,0,0,0
文山,西畴县董马乡,0,0,0,0
文山,普者黑青丘画壁,0,0,0,0
文山,甜蜜蜂情谷,0,0,0,0
文山,马郎,0,0,0,0
文山,马洒村,0,0,0,0
文山,瓦厂村,0,0,0,0
文山,六郎城·仙草秘境,0,1,0,0
文山,莲湖公园,0,0,0,0
文山,文山德厚水库,0,0,0,0
文山,世外桃源普千风景区,0,0,0,0
文山,小塘子,0,0,0,0
文山,硕峰海之梦主题乐园,0,0,0,0
文山,乐水洞,0,0,0,0
文山,青丘,0,0,0,0
文山,香坪山景区大地湖畔,1,0,0,1
文山,鸟王山茶园风景区,0,0,0,0
文山,西荒湿地,0,0,0,0
文山,普者黑花仙谷景区,0,0,0,0
文山,玄天幻境,0,0,0,0
文山,广南句町欢乐世界,1,0,0,0
文山,广南县民族博物馆,0,0,0,0
文山,马鹿塘Malutang,0,0,0,0
文山,老省坡Laoshengpo Village,0,0,0,0
文山,那省上寨Nasheng Shangzhai Village,0,0,0,0
文山,那省下寨Nashegnxiazhai Village,0,0,0,0
文山,龙一拉Longyila Village,0,0,0,0
文山,汽毕地大山Qibidi Mountain,0,0,0,0
文山,小老卧营上Xiaolaowoyingshang Village,0,0,0,0
文山,"马关县茅坪国门Maoping Gateway, Maguan County",0,3,0,0
文山,古登老寨Gudeng Laozhai Village,0,0,0,0
文山,阿麦黑Amaihei Village,0,0,0,0
文山,脚巴底对门山Jiaobadiduimen Mountain,0,0,0,0
文山,迷巴底西山Mibadixi Mountain,0,0,0,0
文山,迷巴底山后Mibadishanhou Village,0,0,0,0
文山,迷巴底山前Mibadi Shanqian Village,0,0,0,0
文山,大石礅Dashidun Village,0,0,0,0
文山,五家冲Wujiachong Village,0,0,0,0
文山,"树皮新寨Xinzhai Village, Shupi Township",0,0,0,0
文山,山河秀园林绿化,0,0,0,0
文山,上藤子冲Shangtengzichong Village,0,0,0,0
文山,脚子龙Jiaozilong Village,0,0,0,0
文山,老山主峰Main Peak of Laoshan Mountain,0,0,0,0
文山,侬人谷Nongren Valley,0,3,0,0
文山,富宁革命纪念馆Funinggeming Memorial Hall,0,0,0,0
文山,文山壮族苗族自治州博物馆Wen Shan Zhuangzu Miaozu Zizhizhou Museum,0,5,0,0
文山,河野风景名胜区Heye Scenic Spot,0,0,0,0
文山,富宁驮娘江Tuoniang River,0,0,0,0
文山,八百罗汉观仙景Eight Hundred Arhats Viewing Scenery,0,0,0,0
文山,爸爸去哪儿3号房Where’s dad going? Room three,1,1,0,0
文山,普者黑旅游文化主题展,0,0,0,0
文山,双龙抢宝Double Dragons Grabbing Treasure,0,0,0,0
文山,欢歌舞场Singing and Dancing Field,0,0,0,0
文山,普者黑天鹅湖-观景台Puzhe Black Swan Lake –Viewing Platform,1,0,0,0
文山,普者黑蝴蝶谷Puzhehei Butterfly Valley,0,0,0,0
文山,"普者黑天鹅湖-1号观景点No. 1 Observation Deck, Puzhehei Swan Lake",0,0,0,0
文山,普者黑玫瑰庄园Puzhehei Rose Manor,0,0,1,0
文山,黎明景区Twilight Scenic Resort,0,0,0,0
文山,水围寺Shuiwei Temple,0,0,0,0
文山,普者黑国家湿地公园Qiubei Puzhehei Wetland Park,0,0,0,0
文山,三生三世取景地Sansheng Sanshi Viewing Place,0,0,0,0
文山,舍得草场Shede Grassland,0,0,0,0
文山,狮子洞Lion Cave,0,0,0,0
文山,火把洞Huoba Cave,0,0,0,0
文山,猫猫冲村Maomaochong Village,0,0,0,0
文山,书院街Shuyuan Street,0,0,0,0
文山,麻栗坡烈士陵园Malipo Martyrs Cemetery,0,1,0,0
文山,普者黑湖Puzhehei,0,0,0,0
文山,青龙山Qinglongshan Mountain,0,0,0,0
文山,珠琳镇Zhulinzhen,0,0,0,0
文山,隐逸水镇Yinyi Water Town,0,0,0,0
文山,大兴寺Daxingsi,0,1,0,0
文山,七花名店步行街QiHua MingDian BuXingJie,0,0,0,0
文山,光大精品商业街GuangDa JingPin ShangYeJie,0,0,0,0
文山,都龙古镇Dulong Ancient Town,0,3,0,0
文山,阿用土司衙署Ayong Chieftain's Department Site,0,0,0,0
文山,大吉厂云海Dajichang Cloud Sea,0,0,0,0
文山,西畴县鸡冠山森林公园Jiguan Hill Forest Park of Xichou,1,0,0,0
文山,峰岩洞村Fengyan Cave Village,0,0,0,0
文山,仙人洞旧时代石器遗址Xianren Cave Old Stone Age Site,0,1,0,0
文山,普阳瀑布Puyang Waterfall,0,0,0,0
文山,文山官寨Mt. Wenshan Official Village,0,0,1,0
文山,"兴街者保村民小组民主法治村Democracy and the Rule of Law of Villager Group, Zhebao Village, Xingjie Town",0,0,0,0
文山,丘北县中老年休闲广场Qiubeixian Zhonglaonian Leisure Square,0,0,0,0
文山,寺仙老人带娃娃,0,0,0,0
文山,千手千眼观音,0,0,0,0
文山,和平清真寺Heping Mosque,0,0,0,0
文山,柯仲平纪念馆Kezhongping Memorial Hall,0,0,0,0
文山,护国寺Huguo Temple,0,0,0,0
文山,珠琳清真寺Zhulin Mosque,0,0,0,0
文山,松山清真寺Song Mountain Mosque,0,0,0,0
文山,啊猛清真寺Ameng Mosque,0,0,0,0
新乡,郭亮村Guoliang Village,0,0,0,0
新乡,刘庄,0,2,0,0
新乡,旅游带团走,0,0,0,0
新乡,万仙山景区Wanxian (“Ten Thousand Divinities”) Mountain Scenic Area,0,0,1,0
新乡,八里沟景区Baligou Scenic Area,2,0,1,0
新乡,九莲山景区Jiulian Mountain Scenic Area,0,0,0,0
新乡,百泉景区Baiquan Scenic Area,0,0,1,0
新乡,潞王陵Mausoleum of King Lu,0,2,0,0
新乡,秋沟景区Qiugou Scenic Area,3,0,0,1
新乡,中国烹饪文化博物馆,0,44,0,0
新乡,青青生态度假村,14,1,0,3
新乡,七里营镇龙泉村,1,0,1,0
新乡,比干庙Bigan Temple,1,8,0,0
新乡,河南跑马岭地质公园,0,0,0,0
新乡,河南香木河自然保护区,9,0,0,0
新乡,新飞集团,0,0,0,0
新乡,耿庄村,0,0,0,0
新乡,泰和裕画廊,0,0,0,0
新乡,陈桥湿地公园,1,0,0,0
新乡,中原农谷万亩桃园,3,0,0,0
新乡,古博浪沙遗址,0,0,0,0
新乡,欢乐多乐园,0,0,0,0
新乡,中原融创文旅城冰立方,0,0,0,0
新乡,黄河游览区,0,0,0,0
新乡,长垣王家潭湿地公园,0,0,0,0
新乡,太行第一路,0,0,0,0
新乡,玄武公园,0,0,0,0
新乡,太行山猕猴,0,0,0,0
新乡,万亩桃园桃花基地,0,0,0,0
新乡,上腊江村,0,0,0,0
新乡,凯斯特山地俱乐部,0,0,0,0
新乡,天河第一闸,0,0,0,0
新乡,牧野湖,0,0,0,0
新乡,跑马岭水库,0,0,0,0
新乡,和谐公园,0,0,0,0
新乡,金泉寺,0,0,0,0
新乡,西山谷水村,0,0,0,0
新乡,乐水公园,0,0,0,0
新乡,关帝庙,0,0,0,0
新乡,官渡黄河大桥,0,0,0,0
新乡,孟电生态园,0,0,0,0
新乡,有间画廊,0,0,0,0
新乡,七世同居坊,0,0,0,0
新乡,水牛稻大闸蟹生态园,0,0,0,0
新乡,九多肉多酱卤文化园工业景区,1,52,0,2
新乡,夏荷公园Xiahe Park,0,0,0,0
新乡,新乡市潞简王墓博物馆,0,0,0,0
新乡,陀罗尼经幢,0,0,0,0
新乡,白马塔,0,0,0,0
新乡,黄河滩Yellow River Beach,0,0,0,0
新乡,医学博物馆China Museum of Medical Sciences,0,10,0,0
新乡,科技文化广场,0,1,0,0
新乡,牧野广场Muye Plaza,0,0,0,0
新乡,西小圪了Xixiaogeliao Village,0,0,0,0
新乡,"吴村三街村Sanjie Village, Wucun Town",0,0,0,0
新乡,宝泉彩虹街Baoquan Rainbow Street,0,0,0,0
新乡,张三寨孵化场Zhangsanzhai Hatchery,0,0,0,0
新乡,苑書州衙Yuanshuzhou Prefecture Government Office,0,0,0,0
新乡,西桃树坪West Taoshuping Village,0,0,0,0
新乡,新乡市宏达园林绿化工程有限公司,0,0,0,0
新乡,寒沟北岭Hangoubeiling Village,0,0,0,0
新乡,不碟凹Budiewa Village,0,0,0,0
新乡,王漫流Wangmanliu Village,0,0,0,0
新乡,陈桥宋源湖湿地公园Chenqiao Songyuan Lake Wetland Park,12,2,0,0
新乡,西沟景区Xigou Sceneic Area,1,0,0,0
新乡,塔岗水库Tagang Reservoir,0,0,0,0
新乡,定国湖Dingguo Lake,0,0,0,0
新乡,新乡南太行旅游度假区Xinxiang Baligou,3,3,0,0
新乡,方山Fangshan Scenic Area,0,0,0,0
新乡,凤凰山森林公园Fenghuang Mountain Forest Park,0,0,1,0
新乡,三郊口水库Sanjiaokou Reservoir,1,0,0,0
新乡,韭山风景区Jiushan Mountain,0,0,0,0
